LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,TotalSF,HouseAge,RemodelAge,EffectiveAge,TotalBath,Qual_TotalSF,TotalOutdoorSpace,BathToRoomRatio,OverallScore,GarageScore,TotalHomeQuality,QualGrLivArea,TotalSF2,HasPool,Has2ndFloor,HasGarage,HasBsmt,HasFireplace,MoSold_Sin,MoSold_Cos,Neighborhood_Rank,LivingArea_to_Lot_Ratio,Actual_Yard_Area,UnfBsmt_Ratio,Has_Premium_Location,Has_Penalty_Location,Bsmt_Real_Value,Fireplace_Real_Value,Garage_Real_Value,Luxury_Score,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_None,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_None,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_None,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_None,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_None,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_None,Functional_Sev,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_Fin,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_None,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
22.848066603210114,18.45536119692184,6,6,2.8836801141519333,0.6324076374975575,1.267597077392639,3,3,0.5821773324816708,0.0,0.0,56.665126253567294,1194.0,3,6.459848456713522,0.0,0.0,8.348322254361582,1.0,0.0,1,0,3,0.4276742783882838,3,6,0,0,1959.0,1.0,312.0,3,3,0.0,0.0,0.7691777620215918,0.0,0.0,0.0,0.0,39.943113443529725,51,51,51.0,2.0,42.55381046591483,15.549655682905634,0.13003131310804297,36,30.761287886059858,12,24.21010669181839,80.0292755583132,0.0,0,1,1,0,0.8660254037844387,-0.4999999999999998,5,0.08428620046886799,32.96332852249904,0.9999999916247907,0.0,0.0,198.92870283387055,0.0,936.0,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
40.71203558645661,20.507905893661025,8,5,3.064160729906588,0.6628815685497162,1.267597077392639,4,3,0.5821773324816708,14.966861958513984,0.0,45.854397474835395,1462.0,5,6.642694483888382,4.582579980730168,0.0,9.540444971355422,1.0,0.0,2,1,4,0.4276742783882838,5,9,1,3,1995.0,3.0,810.0,3,3,0.0,5.2431001266962705,0.769925497033029,0.0,0.0,0.0,0.0,49.4459029334497,14,13,13.4,3.5,54.27906764804231,25.642995348974694,0.18791066106998366,40,85.75801667866067,13,31.596660967930315,99.09355163924387,0.0,1,1,1,1,-0.4999999999999997,-0.8660254037844388,23,0.09896262248370849,38.638086487784086,0.5287277665613695,0.0,0.0,265.09728756330736,1.2058471387661236,2430.0,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
9.694026252496762,13.140920642143175,6,5,2.9532347332951017,0.6324076374975575,1.267597077392639,3,3,0.5821773324816708,0.0,0.0,36.39233364823177,483.0,3,5.701842332944021,4.200339872081084,0.0,8.087639855744246,0.0,0.0,1,1,2,0.4276742783882838,3,5,1,1,1972.0,1.0,288.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.31214725483989,34,34,34.0,1.5,37.049027498297896,0.0,0.19759373218010082,30,29.52757704504733,11,23.128567299352046,66.72700667294978,0.0,1,1,1,1,1.2246467991473532e-16,-1.0,15,0.13662181531234435,17.988087147149802,0.9999999792960668,0.0,0.0,116.84361785877702,0.6459145024898499,864.0,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
23.26699142186717,19.170257946836447,5,6,0.0,0.6324076374975575,1.267597077392639,3,4,0.9884684139984767,9.940166149001483,0.6849739352175218,0.0,894.0,3,6.21938055686879,0.0,0.0,7.953040216184174,1.0,0.0,1,0,3,0.4276742783882838,3,5,0,0,1976.0,1.0,308.0,3,3,4.668956028967816,0.0,0.0,0.0,0.0,0.0,0.0,35.8548945957852,34,34,34.0,2.0,37.193119395219405,26.210599892087643,0.1492501255250434,30,30.559176247176335,11,21.603490458329002,71.82796762031175,0.0,0,1,1,0,0.8660254037844386,0.5000000000000001,20,0.061519851427527104,35.48959637515323,0.0,0.0,0.0,167.86070586265262,0.0,924.0,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
20.909556497922537,18.063029389784816,6,5,0.0,0.6628815685497162,1.267597077392639,4,3,0.5821773324816708,14.54477124553836,0.0,25.397933815863983,860.0,5,6.187023566741464,4.517716227787719,0.0,9.037691484747235,1.0,0.0,2,1,4,0.4276742783882838,4,8,2,3,2002.0,2.0,440.0,3,3,4.522649162107085,4.04436967074204,0.0,0.0,0.0,0.0,0.0,42.485072121752246,8,8,8.0,3.5,44.60614596542604,25.232640886270243,0.20280654329846887,30,51.886496953170656,11,27.224378185089044,85.12873855318027,0.0,1,1,1,1,0.49999999999999994,-0.8660254037844387,18,0.11249848603566937,32.03261534615152,0.27325581077609523,0.0,0.0,194.26498927341197,1.6030462513074732,1320.0,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
9.694026252496762,13.140920642143175,6,3,3.097745318724987,0.6324076374975575,1.267597077392639,3,3,0.5821773324816708,12.30396867014557,0.0,18.393562332052117,483.0,3,5.701842332944021,4.200339872081084,0.0,8.087639855744246,0.0,0.0,1,1,2,0.4276742783882838,3,5,0,0,1971.0,1.0,264.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.31214725483989,37,37,37.0,1.5,37.049027498297896,0.0,0.19759373218010082,18,28.239332372714838,9,23.128567299352046,66.72700667294978,0.0,1,1,1,0,-0.8660254037844385,-0.5000000000000004,15,0.13662181531234435,18.13176393051997,0.2587991664844893,0.0,0.0,116.84361785877702,0.0,792.0,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
21.129544336540825,18.4607135622261,7,5,2.6673619506387167,0.6628815685497162,1.267597077392639,4,3,0.9884684139984767,4.7346568897032375,0.0,60.9943635494884,1414.0,5,6.599564866388968,0.0,0.0,8.581785208581437,0.0,0.0,2,0,3,0.4276742783882838,4,6,0,0,2004.0,2.0,494.0,3,3,4.021290656151141,4.883600660780403,0.0,0.0,0.0,0.0,0.0,42.52966239341031,6,6,6.0,2.0,46.62699745871213,21.46646491002282,0.21114186581292252,35,54.96622248699119,12,26.14238798611558,85.21819263231554,0.0,0,1,1,0,0.49999999999999994,-0.8660254037844387,20,0.09246008604331661,32.45713857014129,0.9830268671638835,0.0,0.0,259.9680541540281,0.0,1482.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
21.565933684610254,18.731619716850826,7,7,0.0,0.6628815685497162,1.267597077392639,4,3,0.5821773324816708,12.746986179563281,0.0,40.29908690734488,996.0,5,6.324270092171796,4.355138285657879,0.0,8.873879941629108,0.0,0.0,2,1,3,0.4276742783882838,4,7,0,0,1993.0,2.0,457.0,3,3,4.677273923768453,4.446138668282094,0.0,0.06631075313773362,0.0,0.0,0.0,42.03455780685634,17,7,11.0,2.5,46.213389106254084,34.720883519191204,0.22016057108443907,49,52.87622657868811,14,27.463973639780072,84.22494803039311,0.0,1,1,1,0,0.8660254037844386,0.5000000000000001,13,0.09894289286359917,33.85838648327053,0.5963855361808681,0.0,0.07618685244013791,211.72892680094455,0.0,1371.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
26.87354897210806,19.626229643670708,8,5,2.9176588111053468,0.6818663899197979,1.267597077392639,5,3,0.5821773324816708,0.0,0.0,67.10946522101521,1694.0,5,6.748156923427188,0.0,0.0,8.833205792053542,0.0,0.0,2,0,3,0.4276742783882838,4,7,0,0,2007.0,3.0,818.0,3,3,4.179495178447793,5.7341562801393255,0.0,0.0,0.0,0.0,0.0,45.46598362623908,0,0,0.0,2.0,50.92849143594711,27.207640754379185,0.19143186713394164,40,86.17313525758836,13,28.142756147625775,91.10892354721088,0.0,0,1,1,0,-2.4492935982947064e-16,1.0,24,0.08587705361247701,35.56259331999838,0.9999999940968123,0.0,0.0,329.2287694363447,0.0,2454.0,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
18.165567325358825,18.44752622967965,6,4,0.0,0.6324076374975575,1.267597077392639,3,2,0.5821773324816708,7.96134688724614,0.0,41.83533046777644,735.0,3,6.124492095424996,4.331488941836993,0.0,8.651627256057258,0.0,0.0,1,1,3,0.4276742783882838,3,7,1,4,1949.0,1.0,220.0,3,3,0.0,5.197156375994353,0.0,0.0,0.0,0.0,0.0,38.88645206316415,65,60,62.0,1.5,41.69176839342562,16.743909369076604,0.15696384037654543,24,25.708971756521873,10,25.50833274351917,77.90951389481478,0.0,1,1,1,1,0.8660254037844387,-0.4999999999999998,4,0.09506949248533048,33.547245220597105,0.8721088316719887,0.0,0.0,149.61330285633244,1.369739235682228,660.0,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
23.26699142186717,18.55309355526369,8,5,2.3317285027128944,0.6628815685497162,1.267597077392639,4,3,0.9884684139984767,17.029481906254176,0.0,36.578003093498914,1566.0,5,6.683623985726707,0.0,0.0,8.723615408649973,1.0,0.0,2,0,3,0.4276742783882838,4,7,0,0,2008.0,2.0,750.0,3,3,4.078703343652036,5.397133909522894,0.0,0.0,0.0,0.0,0.0,44.166408648683344,2,2,2.0,3.0,49.8196602157017,24.38581057257824,0.19143186713394164,40,67.61208348956997,13,27.630830580769885,88.50174871385242,0.0,0,1,1,0,0.8660254037844387,-0.4999999999999998,21,0.09615341269828066,32.2142519096788,0.3116219648044574,0.0,0.0,275.97470516064544,0.0,2250.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
15.184630615249887,15.679393567379803,5,9,0.0,0.6324076374975575,1.450956105551705,3,3,0.5821773324816708,11.988426458797058,0.0,31.323603738663145,686.0,4,6.192827891936186,0.0,0.0,7.909891552964218,0.0,0.0,1,0,2,0.4276742783882838,4,4,0,0,0.0,0.0,0.0,0,0,3.460485784453574,3.90355809668022,0.0,0.0,0.0,0.0,0.0,33.99971482478486,62,10,30.8,1.0,35.70866002814936,14.234876032033853,0.17500348239513244,45,0.0,14,21.436250527301514,68.10632906724393,0.0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,8,0.1076854564342408,25.672460516507172,0.5204081556791814,0.0,0.0,143.6641633267603,0.0,0.0,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
20.688339788437915,16.509815584609093,5,4,0.0,0.6324076374975575,1.267597077392639,3,3,0.5821773324816708,0.0,0.0,38.45197460911821,540.0,4,6.214702111802312,4.238299336788269,0.0,8.607046902596007,0.0,0.0,1,0,3,0.4276742783882838,3,6,0,0,1940.0,1.0,352.0,2,3,0.0,0.0,0.7680037312161414,0.0,0.0,0.0,0.0,37.24936046613082,106,56,76.0,1.0,38.29721295074018,12.520218969041855,0.13003131310804297,20,32.712737114207115,9,24.239134847425095,74.62537281768479,0.0,1,1,1,0,0.8660254037844387,-0.4999999999999998,8,0.11817410083152452,27.358015883421967,0.9999999814814818,0.0,0.0,124.78507250135125,0.0,704.0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
